40.0,\
130.0,\
131.0,\
130.0,\
128.0,\
127.0,\
127.0,\
128.0,\
127.0,\
130.0,\
38.0,\
132.0,\
130.0,\
129.0,\
128.0,\
127.0,\
129.0,\
129.0,\
126.0,\
129.0,\
39.0,\
133.0,\
132.0,\
129.0,\
128.0,\
127.0,\
128.0,\
128.0,\
128.0,\
127.0,\
41.0,\
133.0,\
131.0,\
128.0,\
130.0,\
128.0,\
130.0,\
128.0,\
128.0,\
125.0,\
38.0,\
131.0,\
130.0,\
129.0,\
131.0,\
131.0,\
131.0,\
128.0,\
127.0,\
126.0,\
37.0,\
129.0,\
129.0,\
129.0,\
132.0,\
131.0,\
129.0,\
128.0,\
130.0,\
127.0,\
38.0,\
129.0,\
130.0,\
129.0,\
131.0,\
128.0,\
128.0,\
127.0,\
129.0,\
127.0,\
38.0,\
130.0,\
132.0,\
131.0,\
130.0,\
127.0,\
127.0,\
127.0,\
127.0,\
128.0,\
36.0,\
130.0,\
132.0,\
132.0,\
129.0,\
129.0,\
128.0,\
127.0,\
126.0,\
127.0,\
37.0,\
131.0,\
132.0,\
132.0,\
130.0,\
127.0,\
128.0,\
129.0,\
126.0,\
128.0,\
36.0,\
130.0,\
131.0,\
129.0,\
131.0,\
128.0,\
129.0,\
128.0,\
128.0,\
129.0,\
36.0,\
130.0,\
129.0,\
130.0,\
131.0,\
128.0,\
128.0,\
128.0,\
128.0,\
128.0,\
39.0,\
132.0,\
131.0,\
129.0,\
131.0,\
130.0,\
127.0,\
127.0,\
127.0,\
127.0,\
39.0,\
131.0,\
130.0,\
128.0,\
131.0,\
129.0,\
126.0,\
127.0,\
127.0,\
129.0,\
37.0,\
129.0,\
131.0,\
130.0,\
131.0,\
129.0,\
128.0,\
130.0,\
125.0,\
128.0,\
38.0,\
131.0,\
132.0,\
131.0,\
129.0,\
128.0,\
130.0,\
129.0,\
127.0,\
129.0,\
42.0,\
133.0,\
131.0,\
129.0,\
129.0,\
127.0,\
130.0,\
128.0,\
128.0,\
130.0,\
42.0,\
132.0,\
129.0,\
129.0,\
129.0,\
128.0,\
128.0,\
128.0,\
127.0,\
127.0,\
38.0,\
130.0,\
130.0,\
130.0,\
131.0,\
127.0,\
129.0,\
127.0,\
129.0,\
127.0,\
39.0,\
130.0,\
129.0,\
131.0,\
130.0,\
128.0,\
129.0,\
127.0,\
128.0,\
127.0,\
43.0,\
129.0,\
130.0,\
128.0,\
129.0,\
127.0,\
129.0,\
127.0,\
128.0,\
129.0,\
46.0,\
128.0,\
131.0,\
126.0,\
131.0,\
127.0,\
130.0,\
128.0,\
127.0,\
129.0,\
49.0,\
128.0,\
132.0,\
124.0,\
130.0,\
126.0,\
127.0,\
129.0,\
127.0,\
130.0,\
78.0,\
145.0,\
140.0,\
125.0,\
126.0,\
125.0,\
126.0,\
127.0,\
126.0,\
128.0,\
112.0,\
141.0,\
137.0,\
127.0,\
123.0,\
125.0,\
126.0,\
124.0,\
126.0,\
129.0,\
121.0,\
140.0,\
133.0,\
127.0,\
122.0,\
125.0,\
126.0,\
125.0,\
126.0,\
129.0,\
124.0,\
140.0,\
131.0,\
127.0,\
122.0,\
125.0,\
128.0,\
127.0,\
126.0,\
129.0,\
127.0,\
139.0,\
129.0,\
126.0,\
124.0,\
124.0,\
129.0,\
127.0,\
126.0,\
129.0,\
123.0,\
140.0,\
129.0,\
125.0,\
125.0,\
124.0,\
129.0,\
128.0,\
126.0,\
128.0,\
107.0,\
142.0,\
132.0,\
127.0,\
125.0,\
126.0,\
129.0,\
128.0,\
125.0,\
128.0,\
95.0,\
141.0,\
133.0,\
128.0,\
125.0,\
126.0,\
128.0,\
128.0,\
125.0,\
127.0,\
88.0,\
