7.699768,\
232.70158,\
230.50378,\
229.50688,\
227.0557,\
226.0342,\
224.41812,\
224.59328,\
221.15852,\
228.95534,\
4.5064316,\
235.71696,\
229.6722,\
228.84544,\
226.10025,\
223.30801,\
227.34518,\
225.71811,\
221.63991,\
228.80292,\
5.5074615,\
237.16048,\
232.16316,\
228.72885,\
227.87497,\
224.09793,\
224.47002,\
225.06792,\
226.12856,\
226.4029,\
8.982117,\
237.60641,\
230.35071,\
226.26599,\
227.09473,\
225.29666,\
228.49991,\
226.72923,\
229.41565,\
223.53885,\
5.3434143,\
235.17523,\
227.87445,\
225.16228,\
227.56723,\
228.17418,\
231.6179,\
228.9182,\
229.3669,\
226.18773,\
3.459015,\
231.78084,\
224.85762,\
224.79602,\
229.45631,\
229.88373,\
228.32372,\
225.17032,\
230.22125,\
227.11523,\
5.753174,\
230.73155,\
228.05325,\
227.47162,\
230.45184,\
227.88228,\
226.0564,\
224.14362,\
226.90608,\
225.40439,\
3.2767181,\
231.27821,\
230.40715,\
231.5519,\
230.70552,\
227.06073,\
225.98567,\
225.26573,\
223.49637,\
224.77257,\
0.53520966,\
230.69217,\
230.51299,\
231.92632,\
228.47751,\
228.4189,\
227.94623,\
228.2357,\
224.86086,\
222.45898,\
0.44721985,\
232.8427,\
230.65752,\
232.53961,\
230.6047,\
224.18861,\
227.76723,\
229.2084,\
222.94064,\
224.51201,\
0.0,\
232.95146,\
228.8046,\
227.52756,\
230.30945,\
225.47084,\
228.0263,\
225.42924,\
224.86325,\
227.31113,\
2.5645523,\
233.39818,\
226.42316,\
228.3936,\
230.06271,\
226.39409,\
227.03085,\
224.96913,\
225.79626,\
225.90224,\
6.0744324,\
235.13766,\
228.69923,\
227.21901,\
230.11377,\
229.76503,\
226.64882,\
227.1768,\
224.60016,\
225.74469,\
6.445732,\
235.47385,\
228.67867,\
224.72144,\
230.04279,\
229.09906,\
225.88246,\
225.84897,\
221.2156,\
224.28429,\
2.98143,\
230.90881,\
228.57103,\
229.00186,\
231.11067,\
226.7023,\
228.18123,\
231.74484,\
220.88773,\
223.1889,\
2.2053223,\
233.25491,\
231.35956,\
231.6382,\
227.73053,\
224.30031,\
228.23195,\
228.49475,\
222.82884,\
224.99901,\
11.4743805,\
236.72899,\
229.72696,\
229.05904,\
226.96735,\
224.31198,\
228.42711,\
223.88168,\
223.75597,\
227.05582,\
12.0195465,\
236.71117,\
226.8628,\
227.67448,\
225.78044,\
225.99748,\
227.28125,\
226.52525,\
224.35907,\
222.84433,\
4.382118,\
233.02406,\
227.21136,\
228.65123,\
230.4426,\
226.0187,\
227.48233,\
224.85431,\
225.54083,\
221.23953,\
6.1205444,\
232.1171,\
225.98859,\
229.68367,\
229.27509,\
225.33395,\
228.8548,\
226.67465,\
226.06847,\
222.20618,\
12.88356,\
232.18602,\
229.45358,\
226.409,\
227.59836,\
223.9964,\
227.45375,\
223.69086,\
224.54704,\
223.64453,\
17.907341,\
229.57672,\
229.7518,\
223.30275,\
229.80861,\
221.80998,\
229.3563,\
226.2363,\
224.43492,\
225.62312,\
23.543175,\
230.90202,\
232.03291,\
221.05193,\
230.57771,\
223.47371,\
224.85431,\
224.39668,\
220.17415,\
225.67099,\
66.567955,\
255.0,\
247.4974,\
226.32195,\
227.33994,\
222.24687,\
223.14062,\
224.87175,\
219.74535,\
222.47145,\
125.38242,\
250.2256,\
243.01764,\
229.85753,\
223.07935,\
223.60202,\
225.4261,\
220.3228,\
220.81976,\
223.43944,\
142.24667,\
248.19827,\
237.70436,\
230.73973,\
220.59387,\
223.40875,\
223.68042,\
221.01392,\
221.22383,\
223.96318,\
147.89319,\
250.1536,\
234.14107,\
229.80301,\
218.80548,\
221.28197,\
225.11833,\
221.88571,\
220.14104,\
225.08974,\
155.24928,\
248.2936,\
230.3577,\
228.03096,\
220.67276,\
219.32759,\
226.48067,\
223.97633,\
220.43481,\
225.0106,\
147.23947,\
250.83133,\
230.16255,\
226.82082,\
221.94626,\
218.04897,\
226.1199,\
225.15263,\
221.8651,\
225.33308,\
117.81028,\
252.43887,\
235.3034,\
228.68472,\
222.23172,\
220.74237,\
227.61981,\
227.13289,\
221.12154,\
225.05745,\
97.13327,\
250.22702,\
236.2967,\
230.87138,\
221.97044,\
221.97537,\
226.84552,\
227.80127,\
221.46059,\
222.7698,\
88.24188,\
246.80359,\
233.85185,\
226.5212,\
220.0596,\
219.8708,\
221.95204,\
221.54025,\
219.89346,\
225.6607,\
80.63264,\
245.89632,\
231.06467,\
223.86267,\
220.3845,\
220.04173,\
224.38007,\
224.40063,\
217.9019,\
221.99455,\
70.21827,\
242.80666,\
230.11346,\
221.90987,\
222.418,\
220.48514,\
224.93526,\
223.05548,\
220.29716,\
222.30852,\
70.602165,\
239.80107,\
229.71265,\
219.28935,\
227.98692,\
220.10849,\
227.39891,\
222.06696,\
221.49231,\
220.9013,\
66.35921,\
237.27377,\
230.80481,\
221.70699,\
231.16124,\
223.32271,\
228.05923,\
223.70226,\
221.4253,\
219.08296,\
60.379654,\
238.05103,\
231.98534,\
220.98376,\
228.7962,\
224.7136,\
227.50941,\
225.05328,\
222.95131,\
224.11261,\
55.008484,\
237.01767,\
229.98419,\
220.72571,\
230.09834,\
222.18535,\
227.10556,\
226.74617,\
226.60498,\
225.25285,\
46.19597,\
233.07011,\
227.51346,\
218.57335,\
229.1497,\
223.17145,\
227.05162,\
227.57594,\
227.57109,\
224.54062,\
50.269104,\
233.51848,\
223.29648,\
219.15926,\
228.12181,\
221.19633,\
228.17688,\
225.0127,\
227.26561,\
224.80151,\
52.883392,\
229.93123,\
222.7683,\
217.64677,\
230.0829,\
222.28752,\
232.00731,\
226.28973,\
222.69185,\
226.33879,\
60.149353,\
230.9225,\
218.08511,\
214.8002,\
227.20544,\
223.48651,\
234.40181,\
229.64194,\
224.36264,\
226.44368,\
68.13552,\
229.42448,\
218.9263,\
222.5812,\
224.43178,\
220.4475,\
233.39839,\
228.09935,\
220.7286,\
227.95224,\
58.958633,\
232.53476,\
218.2506,\
222.3063,\
224.73558,\
222.48674,\
229.17975,\
227.16345,\
220.37749,\
225.22649,\
48.26915,\
237.0555,\
218.59406,\
220.44481,\
224.72632,\
225.47874,\
229.51556,\
231.45938,\
220.6985,\
225.68332,\
39.088547,\
236.6088,\
221.36942,\
219.41873,\
225.76114,\
226.61345,\
228.42749,\
230.08757,\
226.2649,\
225.66379,\
31.46801,\
235.50249,\
221.07176,\
220.52821,\
222.9965,\
225.64116,\
227.80794,\
229.92079,\
229.61018,\
227.77396,\
27.94902,\
235.09128,\
225.13113,\
224.15274,\
226.13586,\
226.58328,\
225.70705,\
226.98448,\
225.68454,\
223.90918,\
23.390503,\
236.5631,\
228.95058,\
226.22968,\
226.07722,\
224.33105,\
226.53009,\
227.90785,\
225.20667,\
225.52248,\
--------------------------------------------------\
